cuerpo,detalle,fecha,id,id_comision,id_proyecto,tipo
CRR,Discusión particular. Tomo:0 Página:95 Diario:4055,2016-08-17,5393,,127270,CAMARA_DISCUCION
CRR,C.RR. sanciona. Tomo:0 Página:96 Diario:4055,2016-08-17,5394,,127270,CAMARA_APRUEBA
CRR,Texto aprobado. Tomo:0 Página:89 Diario:4055,2016-08-17,5395,,127270,
CSS,Entrada a Cámara de Senadores.,2016-08-22,5396,,127270,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:555 Página:5 Diario:28          EDUCACIÓN Y CULTURA,2016-08-24,5397,317.0,127270,PASE_COMISION
CSS,"Se ordena distribuido. EDUCACIÓN Y CULTURA Dist.939/0 Proyecto de ley aprobado por la Cámara de Representantes. Informe de la Comisión de Constitución, Códigos, Legislación General y Administración de la Cámara de Representantes.",2016-08-24,5398,317.0,127270,
CSS,Se da cuenta en comisión. EDUCACIÓN Y CULTURA Nro. de Acta: 28.  Versión Taquigráfica: 973,2016-10-05,5399,317.0,127270,COMISION_ENTRADA
CSS,Tratamiento en comisión. EDUCACIÓN Y CULTURA Nro. de Acta: 29.  Versión Taquigráfica: 984,2016-10-12,5400,317.0,127270,COMISION_TRATAMIENTO
CSS,Comisión solicita rectificación. EDUCACIÓN Y CULTURA Nro. de Acta: 29.  Versión Taquigráfica: 984 Se solicita al Plenario que el proyecto sea remitido a la Comisión de Constitución y Legislación.,2016-10-12,5401,317.0,127270,
CSS,Se ordena distribuido. EDUCACIÓN Y CULTURA Dist.984/0 Versión taquigráfica de la sesión del día 12 de octubre de 2016.-,2016-10-12,5402,317.0,127270,
CSS,Dirección General recibe de la Comisión EDUCACIÓN Y CULTURA,2016-10-18,5403,317.0,127270,
CSS,Se eleva a Secretaría,2016-10-18,5404,,127270,
CSS,"Rectificación del trámite. Tomo:557 Página:452 Diario:37          A LA COMISIÓN DE CONSTITUCIÓN Y LEGISLACIÓN.
Se vota afirmativamente, (27 en 28).-",2016-10-18,5405,,127270,
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Dist.1001/0 Proyecto de ley aprobado por la Cámara de Representantes. Informe y proyecto de ley aprobado por la Comisión de Constitución, Códigos, Legislación General y Administración de la Cámara de Representantes. Proyecto de ley con exposición de motivos presentado por varios señores Representantes Nacionales.-",2016-10-20,5406,311.0,127270,
CSS,Se da cuenta en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 49.  Versión Taquigráfica: 1018,2016-11-01,5407,311.0,127270,COMISION_ENTRADA
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Dist.1001/1 Comparativo entre el proyecto de ley presentado por varios señores Representantes Nacionales y el proyecto aprobado
por la Cámara de Representantes.-",2017-06-26,5408,311.0,127270,
CSS,"Comisión aprueba proyecto. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 70.  Versión Taquigráfica: 1340 Informantes: -Informe verbal.. Informante: Martínez Huelmo, Rubén Se votan en bloque sus artículos: 8 en 8. Afirmativa. UNANIMIDAD,",2017-06-27,5409,311.0,127270,COMISION_APRUEBA
CSS,Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Dist.1340/0 Versión taquigráfica de la sesión del día 27 de junio de 2017.-,2017-06-27,5410,311.0,127270,
CSS,Dirección General recibe de la Comisión EDUCACIÓN Y CULTURA,2017-06-28,5411,317.0,127270,
CSS,Se eleva a Secretaría,2017-06-28,5412,,127270,
CSS,Se da cuenta en sala informe de comisión. Tomo:565 Página:497 Diario:21          CONSTITUCIÓN Y LEGISLACIÓN,2017-06-29,5413,311.0,127270,COMISION_INFORMA
CSS,Antecedentes. Tomo:565 Página:573 Diario:22,2017-07-04,5414,,127270,
CSS,"Discusión general. Tomo:565 Página:580 Diario:22          Se vota afirmativamente, (25 en 26).-",2017-07-04,5415,,127270,CAMARA_DISCUCION
CSS,"Discusión particular. Tomo:565 Página:582 Diario:22          Artículo 1º.- Se vota afirmativamente, (26 en 26, unanimidad).-
Artículo 2º.- Se vota afirmativamente, (26 en 26, unanimidad).-
Artículo 3º.- Se vota afirmativamente, (25 en 27).-
Artículo 4º.- Se vota afirmativamente, (27 en 27, unanimidad).-",2017-07-04,5416,,127270,CAMARA_DISCUCION
CSS,Fundamento de voto de discusión particular. Tomo:565 Página:582 Diario:22,2017-07-04,5417,,127270,
CSS,C.SS. sanciona. Tomo:565 Página:583 Diario:22,2017-07-04,5418,,127270,CAMARA_APRUEBA
CSS,Texto aprobado. Tomo:565 Página:573 Diario:22,2017-07-04,5419,,127270,
CSS,Poder Ejecutivo promulga.  Ley Nro:  19509,2017-07-13,5420,,127270,PROMULGA_PE
CRR,Recepción por parte de Archivo.  Folios: 24,2017-09-14,5421,,127270,PASE_ARCHIVO
CRR,Recepción por parte de Archivo.  Folios: 24,2017-09-14,5422,,127270,PASE_ARCHIVO
CRR,Se da curso.,2017-06-16,5423,,135403,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:7 Diario:4105,2017-06-22,5424,,135403,
CRR,Respuesta. Tomo:0 Página:6 Diario:4115          Organismos: MVOTMA*,2017-08-08,5425,,135403,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 6,2017-09-19,5426,,135403,PASE_ARCHIVO
CRR,Se da curso.,2016-10-26,5427,,132420,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:9 Diario:4068,2016-10-31,5428,,132420,
CRR,Respuesta. Tomo:0 Página:9 Diario:4083          Organismos: MSP*,2017-02-15,5429,,132420,PEDIDO_INFORME_RESPUESTA
CRR,Ampliación de plazo según Ley 17673. Tomo:0 Página:7 Diario:4083          Organismos: MSP*,2017-02-15,5430,,132420,PEDIDO_INFORME_AMPLIACION_17673
CRR,Recepción por parte de Archivo.  Folios: 10,2017-02-21,5431,,132420,PASE_ARCHIVO
CRR,Se da curso.,2016-10-12,5432,,132119,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:7 Diario:4066,2016-10-18,5433,,132119,
CRR,Se da curso.,2016-10-26,5434,,132421,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:9 Diario:4068,2016-10-31,5435,,132421,
CRR,Respuesta. Tomo:0 Página:9 Diario:4083          Organismos: MSP*,2017-02-15,5436,,132421,PEDIDO_INFORME_RESPUESTA
CRR,Ampliación de plazo según Ley 17673. Tomo:0 Página:7 Diario:4083          Organismos: MSP*,2017-02-15,5437,,132421,PEDIDO_INFORME_AMPLIACION_17673
CRR,Recepción por parte de Archivo.  Folios: 124,2017-02-21,5438,,132421,PASE_ARCHIVO
CRR,Se da curso.,2016-10-12,5439,,132120,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:7 Diario:4066,2016-10-18,5440,,132120,
CRR,Se da curso.,2016-10-12,5441,,132122,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:7 Diario:4066,2016-10-18,5442,,132122,
CRR,Se da curso.,2016-05-02,5443,,129371,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:13 Diario:4024,2016-05-03,5444,,129371,
CRR,Respuesta. Tomo:0 Página:6 Diario:4044          Organismos: MEF*,2016-07-12,5445,,129371,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 8,2016-07-14,5446,,129371,PASE_ARCHIVO
CRR,Se da curso.,2016-04-12,5447,,129075,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:6 Diario:4021,2016-04-12,5448,,129075,
CRR,Se da curso.,2015-08-20,5449,,126143,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:5 Diario:3987,2015-08-21,5450,,126143,
CRR,Respuesta. Tomo:0 Página:5 Diario:3998          Organismos: MEF*,2015-11-11,5451,,126143,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 12,2015-12-07,5452,,126143,PASE_ARCHIVO
CRR,Se da curso.,2016-04-04,5453,,128904,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:10 Diario:4019,2016-04-05,5454,,128904,
CRR,Respuesta. Tomo:0 Página:5 Diario:4038          Organismos: MINISTERIO INTERIOR,2016-06-15,5455,,128904,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 11,2016-06-28,5456,,128904,PASE_ARCHIVO
CRR,Se da curso.,2015-08-07,5457,,125889,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:7 Diario:3984,2015-08-11,5458,,125889,
CRR,Respuesta. Tomo:0 Página:6 Diario:3990          Organismos: MEF*,2015-09-09,5459,,125889,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 3,2015-10-26,5460,,125889,PASE_ARCHIVO
CRR,Se da curso.,2015-08-07,5461,,125892,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:7 Diario:3984,2015-08-11,5462,,125892,
CRR,Respuesta. Tomo:0 Página:7 Diario:3991          Organismos: TRIBUNAL CUENTAS,2015-10-06,5463,,125892,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 9,2015-11-04,5464,,125892,PASE_ARCHIVO
CRR,Se da curso.,2015-08-05,5465,,125893,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:6 Diario:3984,2015-08-11,5466,,125893,
CRR,Respuesta. Tomo:0 Página:6 Diario:4014          Organismos: MINISTERIO INTERIOR,2016-03-02,5467,,125893,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 13,2016-04-06,5468,,125893,PASE_ARCHIVO
CRR,Se da curso.,2015-06-17,5469,,125085,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:5 Diario:3973,2015-06-18,5470,,125085,
CRR,Respuesta.  Tomo:0 Página:9 Diario:3995         Organismos: MTOP*,2015-11-03,5471,,125085,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 5,2015-12-17,5472,,125085,PASE_ARCHIVO
CRR,Entrada a Cámara de Representantes.,2018-12-04,5473,,142043,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:8 Diario:4207          ASUNTOS INTERNOS,2018-12-04,5474,74.0,142043,PASE_COMISION
CRR,Recepción por parte de Div.Comisiones.,2018-12-04,5475,,142043,
CRR,Div.Comisiones eleva.,2018-12-04,5476,,142043,
CRR,"Moción de urgencia. Tomo:0 Página:43 Diario:4207          Votación: Afirmativo ( 68 en 69)  : Pereyra Piñeyro, Susana Judith",2018-12-04,5477,,142043,CAMARA_URGENCIA
CRR,Discusión. Tomo:0 Página:43 Diario:4207,2018-12-04,5478,,142043,
CRR,Se aprueba Resolución. Tomo:0 Página:44 Diario:4207,2018-12-04,5479,,142043,CAMARA_APRUEBA
CRR,Recepción por parte de Archivo.  Folios: 5,2019-03-28,5480,,142043,PASE_ARCHIVO
CRR,Entrada a Cámara de Representantes.,2018-12-04,5481,,142054,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:44 Diario:4207          ASUNTOS INTERNOS,2018-12-04,5482,74.0,142054,PASE_COMISION
CRR,Moción de urgencia. Tomo:0 Página:45 Diario:4207          Votación: Afirmativo ( 0 en 0),2018-12-04,5483,,142054,CAMARA_URGENCIA
CRR,Discusión. Tomo:0 Página:45 Diario:4207,2018-12-04,5484,,142054,
CRR,Se aprueba Resolución. Tomo:0 Página:45 Diario:4207,2018-12-04,5485,,142054,CAMARA_APRUEBA
CRR,Recepción por parte de Archivo.  Folios: 5,2019-03-22,5486,,142054,PASE_ARCHIVO
CRR,Entrada a Cámara de Representantes.,2018-11-22,5487,,141921,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:6 Diario:4206          ASUNTOS INTERNOS,2018-11-22,5488,74.0,141921,PASE_COMISION
CRR,"Se distribuye repartido. Rep.1074/0   PDF    WALTER SANTORO. Designación a la sala número 10 del Edificio Anexo ""General José Artigas"" del Palacio Legislativo",2018-11-22,5489,,141921,
CRR,Div.Comisiones envía a la Comisión. ASUNTOS INTERNOS,2018-11-22,5490,74.0,141921,COMISION_ENTRADA
CRR,Entrada a Cámara de Representantes.,2018-11-06,5491,,141756,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:9 Diario:4202          ASUNTOS INTERNOS,2018-11-06,5492,74.0,141756,PASE_COMISION
CRR,Texto proyecto inicial. Tomo:0 Página:12 Diario:4202,2018-11-06,5493,,141756,
CRR,Moción de urgencia. Tomo:0 Página:39 Diario:4202          Votación: Afirmativo ( 81 en 83),2018-11-06,5494,,141756,CAMARA_URGENCIA
CRR,Se aprueba Resolución. Tomo:0 Página:40 Diario:4202,2018-11-06,5495,,141756,CAMARA_APRUEBA
CRR,Recepción por parte de Archivo.  Folios: 4,2018-11-12,5496,,141756,PASE_ARCHIVO
CRR,Entrada a Cámara de Representantes.,2018-09-04,5497,,141076,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:13 Diario:4183          ASUNTOS INTERNOS,2018-09-04,5498,74.0,141076,PASE_COMISION
CRR,Recepción por parte de Div.Comisiones.,2018-09-04,5499,,141076,
CRR,"Se distribuye repartido. Rep.1029/0   PDF    LVIII SESIÓN ORDINARIA DEL PARLAMENTO DEL MERCOSUR. Se autoriza el uso de la Sala de Sesiones del Cuerpo el día 10 de setiembre de 2018, para su realización.",2018-09-04,5500,,141076,
CRR,Div.Comisiones eleva.,2018-09-04,5501,,141076,
CRR,"Moción de urgencia. Tomo:0 Página:26 Diario:4184          Votación: Afirmativo ( 66 en 68)  : Posada Pagliotti, Iván Adán; Abdala Schwarz, Pablo Daniel; Rubio Vico, Eduardo José; Carballo Da Costa, Felipe",2018-09-05,5502,,141076,CAMARA_URGENCIA
CRR,Antecedentes. Tomo:0 Página:27 Diario:4184,2018-09-05,5503,,141076,
CRR,Discusión. Tomo:0 Página:27 Diario:4184,2018-09-05,5504,,141076,
CRR,Se aprueba Resolución. Tomo:0 Página:27 Diario:4184,2018-09-05,5505,,141076,CAMARA_APRUEBA
CRR,Recepción por parte de Archivo.  Folios: 4,2018-10-30,5506,,141076,PASE_ARCHIVO
CRR,Entrada a Cámara de Representantes.,2018-10-16,5507,,141546,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:6 Diario:4197          ASUNTOS INTERNOS,2018-10-16,5508,74.0,141546,PASE_COMISION
CRR,Texto proyecto inicial. Tomo:0 Página:7 Diario:4197,2018-10-16,5509,,141546,
CRR,Recepción por parte de Div.Comisiones.,2018-10-16,5510,,141546,
CRR,"Se distribuye repartido. Rep.1050/0   PDF    TERCERA EDICIÓN DEL PROGRAMA PARLAMENTO DE NIÑAS,NIÑOS Y ADOLESCENTES. Se autoriza el uso de la Sala de Sesiones del Cuerpo, los días 23 de octubre y 20 y 27 de noviembre de 2018.",2018-10-16,5511,,141546,
CRR,Div.Comisiones envía a la Comisión. ASUNTOS INTERNOS,2018-10-16,5512,74.0,141546,COMISION_ENTRADA
CRR,Antecedentes. Tomo:0 Página:10 Diario:4198,2018-10-17,5513,,141546,
CRR,Discusión. Tomo:0 Página:10 Diario:4198,2018-10-17,5514,,141546,
CRR,Se aprueba Resolución. Tomo:0 Página:10 Diario:4198,2018-10-17,5515,,141546,CAMARA_APRUEBA
CRR,Recepción por parte de Archivo.  Folios: 4,2018-10-30,5516,,141546,PASE_ARCHIVO
CRR,Entrada a Cámara de Representantes.,2018-09-04,5517,,141075,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:13 Diario:4183          ASUNTOS INTERNOS,2018-09-04,5518,74.0,141075,PASE_COMISION
CRR,Recepción por parte de Div.Comisiones.,2018-09-04,5519,,141075,
CRR,Se distribuye repartido. Rep.1028/0   PDF    SUCESIVAS LICENCIAS SOLICITADAS POR UN MISMO REPRESENTANTE NACIONAL EN UN MISMO DÍA. Procedimiento para la convocatoria del suplente.,2018-09-04,5520,,141075,
CRR,Div.Comisiones envía a la Comisión. ASUNTOS INTERNOS,2018-09-04,5521,74.0,141075,COMISION_ENTRADA
CRR,Entrada a Cámara de Representantes.,2018-07-17,5522,,140535,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:8 Diario:4176          ESPECIAL DE ASUNTOS MUNICIPALES,2018-07-17,5523,1096.0,140535,PASE_COMISION
CRR,Se distribuye repartido. Rep.986/0   PDF    LEY DE FORTALECIMIENTO DE LOS MUNICIPIOS. Modificación de disposiciones de la Ley N° 19.272,2018-07-17,5524,,140535,
CRR,Div.Comisiones envía a la Comisión. ESPECIAL DE ASUNTOS MUNICIPALES,2018-07-17,5525,1096.0,140535,COMISION_ENTRADA
CRR,Tratamiento en comisión. ESPECIAL DE ASUNTOS MUNICIPALES Nro. de Acta: 43.  Versión Taquigráfica: 1804,2018-09-04,5526,1096.0,140535,COMISION_TRATAMIENTO
CRR,"Tratamiento en comisión. ESPECIAL DE ASUNTOS MUNICIPALES Nro. de Acta: 44.  Versión Taquigráfica: 1833 En cumplimiento de lo dispuesto por el artículo 131 del Reglamento, fue recibido el señor Representante Nicolás Olivera, en su calidad de autor de la iniciativa.",2018-09-11,5527,1096.0,140535,COMISION_TRATAMIENTO
CRR,Tratamiento en comisión. ESPECIAL DE ASUNTOS MUNICIPALES Nro. de Acta: 45.  Versión Taquigráfica: 1846,2018-09-18,5528,1096.0,140535,COMISION_TRATAMIENTO
CRR,Tratamiento en comisión. ESPECIAL DE ASUNTOS MUNICIPALES Nro. de Acta: 47.  Versión Taquigráfica: 1899 La Comisión recibió a la Mesa Permanente del Congreso Nacional de Ediles.,2018-10-09,5529,1096.0,140535,COMISION_TRATAMIENTO
CRR,"Tratamiento en comisión. ESPECIAL DE ASUNTOS MUNICIPALES Nro. de Acta: 51.  Versión Taquigráfica: 2008 La Comisión recibió al Tribunal de Cuentas que concurrió a brindar asesoramiento sobre el presente proyecto de ley. La delegación estuvo integrada por su Presidenta, contadora Susana Díaz y los Ministros contador Enrique Cabrera y señor Álvaro Addiego y el doctor José Luis Vera, asesor.
De lo actuado se toma versión taquigráfica.",2018-12-04,5530,1096.0,140535,COMISION_TRATAMIENTO
CRR,"Tratamiento en comisión. ESPECIAL DE ASUNTOS MUNICIPALES Nro. de Acta: 52.  Versión Taquigráfica: 2009 Se recibió al Director del Instituto de Derecho Constitucional, doctor Ruben Correa Freitas.",2018-12-11,5531,1096.0,140535,COMISION_TRATAMIENTO
CRR,"Tratamiento en comisión. ESPECIAL DE ASUNTOS MUNICIPALES Nro. de Acta: 54.  Versión Taquigráfica: 2083 Se recibió al Edil Francisco Gentile, Presidente de la Comisión Asesora de Descentralización y Desarrollo.",2019-04-02,5532,1096.0,140535,COMISION_TRATAMIENTO
CRR,Entrada a Cámara de Representantes.,2018-06-05,5533,,140003,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:11 Diario:4166          SALUD PÚBLICA Y ASISTENCIA SOCIAL,2018-06-05,5534,218.0,140003,PASE_COMISION
CRR,"Se distribuye repartido. Rep.953/0   PDF    MEDIDAS SANITARIAS, SOCIALES Y LABORALES PARA DIABÉTICOS. Modificación de la Ley Nº 14.032",2018-06-05,5535,,140003,
CRR,Div.Comisiones envía a la Comisión. SALUD PÚBLICA Y ASISTENCIA SOCIAL,2018-06-05,5536,218.0,140003,COMISION_ENTRADA
CRR,"Se da cuenta en comisión. SALUD PÚBLICA Y ASISTENCIA SOCIAL Nro. de Acta: 114.  Versión Taquigráfica: 1662 Representantes de la Fundación Diabetes Uruguay: Gisele Mosegui (Presidenta), Ana Comesaña y Cecilia Resk expresan coincidencias y discrepancias con el Proyecto de Ley.",2018-06-06,5537,218.0,140003,COMISION_ENTRADA
CRR,Comisión posterga su tratamiento. SALUD PÚBLICA Y ASISTENCIA SOCIAL Nro. de Acta: 144.  Versión Taquigráfica: 2079 Se posterga hasta la presentación de un nuevo Proyecto de Ley con iniciativa de todos los Representantes que integran la Comisión.,2019-04-09,5538,218.0,140003,COMISION_POSTERGA
CRR,"Comisión anexa a carpeta CRR - 3795/2019 SALUD PÚBLICA Y ASISTENCIA SOCIAL Nro. de Acta: 146.  Informantes: -Informe escrito.. Informante: Gallo Cantera, Luis Enrique",2019-05-07,5539,218.0,140003,
CRR,Entrada a Cámara de Representantes.,2018-06-05,5540,,139992,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:11 Diario:4166          PRESUPUESTOS integrada con ASUNTOS INTERNOS (C/3114/2018),2018-06-05,5541,1159.0,139992,PASE_COMISION
CRR,Texto proyecto inicial. Tomo:0 Página:16 Diario:4166,2018-06-05,5542,,139992,
CRR,Recepción por parte de Div.Comisiones.,2018-06-05,5543,,139992,
CRR,Se distribuye repartido. Rep.954/0   PDF    PRESUPUESTO DE SECRETARÍA DE LA CÁMARA DE REPRESENTANTES. Modificación.,2018-06-05,5544,,139992,
CRR,Div.Comisiones envía a la Comisión. PRESUPUESTOS integrada con ASUNTOS INTERNOS (C/3114/2018),2018-06-05,5545,1159.0,139992,COMISION_ENTRADA
CRR,"En comisión ... PRESUPUESTOS integrada con ASUNTOS INTERNOS (C/3114/2018) Nro. de Acta: 73.  Versión Taquigráfica: 1634 Abierto el acto, la señora Presidente da la bienvenida al señor Presidente de la Cámara de Representantes, Jorge Gandini.
El señor Presidente fundamenta la iniciativa, analizando artículo por artículo con la fundamentación correspondiente.
Se retira de Sala el señor Presidente.
Seguidamente, la señora Presidente da la bienvenida a la directiva de la Asociación de Funcionarios de la Cámara de Representantes (AFUCAR), integrada por Marisol Van Velthoven, Fedra Ximeno, Carlos Cova y Eduardo Silveira.
La señora Presidente de la Asociación informa de los cambios que consideran importantes y los acuerdos a los cuales llegaron en las asambleas.
Aportan documentación que se distribuye a los señores Representantes.
Se retira de Sala la directiva de AFUCAR.

De lo actuado se toma versión taquigráfica sin corregir.",2018-06-12,5546,1159.0,139992,
CRR,"Comisión aprueba texto modificativo. PRESUPUESTOS integrada con ASUNTOS INTERNOS (C/3114/2018) Nro. de Acta: 75.  Informantes: -Informe en minoría escrito.. Informante: Pozzi, Jorge. Firmante: Groba Arriondo, Oscar; Galán Pérez, Lilián Raquel; Rapela, Valentina; Andújar, Sebastián; Ezquerra Alonso, W. Aparicio; Acosta, José Luis; Mahía, José Carlos; Minetti, Orquídea Abierto el acto, se pasa a votar el proyecto de resolución.
Artículo 1º tal como fue presentado.
Se vota: 0  en 9. NEGATIVA.
Se pasa a considerar el artículo sustitutivo que a continuación se transcribe:
""Artículo 1º.- Créase una comisión de trabajo integarda por los Secretarios de la Cámara de Representantes, el Director General, los Directores de Área y por tres integrantes de la Directiva de la Asociación de Funcionarios de este Cuerpo Legislativo (AFUCAR),con el cometido de efectuar un análisis de la organización de los servicios a efectos de emitir un informe que contenga modelos alternativos para el desarrollo eficiente de los diferentes servicios de apoyo a las actividades de esta Cámara.
Esta Comisión dispondrá de un plazo de un año contado a partir del día siguiente a la entrada en vigencia de esta norma, y deberá elevar el informe indicado a la Comisión de Asuntos Internos dentro de los treinta días inmediatos anteriores a la culminación del plazo estipulado, para su posterior consideración por la Cámara de Representantes"".
Se vota: 9 en 9: AFIRMATIVA.
Se pasan a votar uno a uno los artículos 2º a 10.
Se votan 9 en 9: AFIRMATIVA.
Se pasan  a considerar los artículos aditivos que a continuación se transcriben: ""Artículo     .- Establécese la igualación del salario básico correspondiente a los cargos de los escalafones A) Personal Profesional Universitario, B) Personal Técnico Profesional y R) Personal de Computación que se detallan, con los siguientes de los escalafones   D) Personal Especializado y E) Personal Técnico Gráfico: - Director de División de los escalafones A), B) y R) y Auditor Interno del escalafón A), con Director de División de los escalafones D) y E).
- Asistente Técnico del escalafón B) y Analista Jefe del escalafón R), con Jefe de Departamento de los escalafones D) y E).
- Analista del escalafón R) con Encargado del escalafón E).
- Asistente Informático del escalafón R) con Oficial II de los escalafones D) y E).

Artículo      .- Establécese, a todos los efectos que pudieren corresponder, que los funcionarios que ocupen los cargos indicados en el artículo anterior de la presente resolución mantendrán la antigüedad en el cargo.

Artículo     .- La Contaduría General de la Nación habilitará los créditos presupuestales necesarios para hacer frente a las contingencias derivadas de sentencias judiciales dictadas contra el Poder Legislativo o la Cámara de Representantes"".
Se votan: 9 en 9. AFIRMATIVA.",2018-07-09,5547,1159.0,139992,COMISION_APRUEBA
CRR,Div.Comisiones recibe de la Comisión. PRESUPUESTOS integrada con ASUNTOS INTERNOS (C/3114/2018),2018-07-10,5548,1159.0,139992,
CRR,Se distribuye repartido. Rep.954/1   PDF    PRESUPUESTO DE SECRETARÍA DE LA CÁMARA DE REPRESENTANTES. Modificación. Informe,2018-07-10,5549,,139992,
CRR,Div.Comisiones eleva.,2018-07-10,5550,,139992,
CRR,Se da cuenta en sala informe de comisión. Tomo:0 Página:4 Diario:4174          PRESUPUESTOS integrada con ASUNTOS INTERNOS (C/3114/2018),2018-07-11,5551,1159.0,139992,COMISION_INFORMA
CRR,Antecedentes. Tomo:0 Página:5 Diario:4174,2018-07-11,5552,,139992,
CRR,"Discusión. Tomo:0 Página:5 Diario:4174          Intervenciones: Facello, Guillermo  Pag. ini:9 Pag. fin:9
Penadés, Gustavo  Pag. ini:7 Pag. fin:9
Posada, Iván  Pag. ini:9 Pag. fin:9
Pozzi, Jorge  Pag. ini:5 Pag. fin:7
Pozzi, Jorge  Pag. ini:10 Pag. fin:10",2018-07-11,5553,9927.0,139992,
CRR,"En sala... Tomo:0 Página:10 Diario:4174          CRR - 3114/2018 Se presentan artículos aditivos,  que serán estudiados por la Comisión como  proyectos de resolución con Carpeta 3202 (Pago de compensación diaria a funcionarios con licencia) y Carpeta 3203 (Eliminación partida prensa Legisladores).",2018-07-11,5554,,139992,
CRR,Se aprueba Resolución. Tomo:0 Página:10 Diario:4174,2018-07-11,5555,,139992,CAMARA_APRUEBA
CRR,Fundamento de voto. Tomo:0 Página:10 Diario:4174,2018-07-11,5556,,139992,
CRR,Texto aprobado. Tomo:0 Página:11 Diario:4174,2018-07-11,5557,,139992,
CRR,Entrada a Cámara de Representantes.,2017-04-04,5558,,134318,CAMARA_ENTRADA
CRR,"Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:9 Diario:4090          CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2017-04-04,5559,75.0,134318,PASE_COMISION
CRR,Se distribuye repartido. Rep.662/0   PDF    CÓDIGO DE LA NIÑEZ Y LA ADOLESCENCIA . Modificación del artículo 91 de la Ley Nº 17.823,2017-04-04,5560,,134318,
CRR,"Div.Comisiones envía a la Comisión. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2017-04-04,5561,75.0,134318,COMISION_ENTRADA
CRR,"Se da cuenta en comisión. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN Nro. de Acta: 59.  Versión Taquigráfica: 926",2017-04-05,5562,75.0,134318,COMISION_ENTRADA
