cuerpo,detalle,fecha,id,id_comision,id_legislatura,id_proyecto,tipo
CRR,Div.Comisiones eleva.,2017-12-19,6998,,6,136900,
CRR,"Se da cuenta en sala informe de comisión. Tomo:0 Página:6 Diario:4144          CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2017-12-20,6999,75.0,6,136900,COMISION_INFORMA
CRR,"Moción de urgencia. Tomo:0 Página:161 Diario:4144           : Varela Nestier, Carlos Ricardo",2017-12-20,7000,,6,136900,CAMARA_URGENCIA
CRR,"Discusión general. Tomo:0 Página:167 Diario:4144          Intervenciones: Abdala, Pablo  Pag. ini:168 Pag. fin:169
Amarilla, Gerardo  Pag. ini:176 Pag. fin:176
Asti, Alfredo  Pag. ini:182 Pag. fin:182
Bottino, Cecilia  Pag. ini:174 Pag. fin:175
Chiazzaro, Roberto  Pag. ini:177 Pag. fin:178
Galán Pérez, Lilián Raquel  Pag. ini:181 Pag. fin:182
Gandini, Jorge  Pag. ini:178 Pag. fin:179
Gelman, Macarena  Pag. ini:179 Pag. fin:180
Goñi Reyes, Rodrigo  Pag. ini:172 Pag. fin:173
Iturralde Viñas, Pablo  Pag. ini:171 Pag. fin:172
Lafluf, Omar  Pag. ini:173 Pag. fin:174
Olivera, Nicolás  Pag. ini:174 Pag. fin:174
Pasquet Iribarne, Ope  Pag. ini:169 Pag. fin:170
Penadés, Gustavo  Pag. ini:182 Pag. fin:184
Puig, Luis  Pag. ini:180 Pag. fin:181
Radío, Daniel  Pag. ini:170 Pag. fin:171
Rodríguez, Conrado  Pag. ini:176 Pag. fin:177
Varela Nestier, Carlos  Pag. ini:172 Pag. fin:172",2017-12-20,7001,3062.0,6,136900,CAMARA_DISCUSION
CRR,"Fundamento de voto. Tomo:0 Página:184 Diario:4144          Intervenciones: Galán Pérez, Lilián Raquel  Pag. ini:184 Pag. fin:184
Pasquet Iribarne, Ope  Pag. ini:184 Pag. fin:184",2017-12-20,7002,11525.0,6,136900,
CRR,Discusión particular. Tomo:0 Página:187 Diario:4144,2017-12-20,7003,,6,136900,CAMARA_DISCUSION
CRR,C.RR. sanciona. Tomo:0 Página:187 Diario:4144,2017-12-20,7004,,6,136900,CAMARA_APRUEBA
CSS,Entrada a Cámara de Senadores.,2017-12-21,7005,,6,136900,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:577 Página:243 Diario:52          CONSTITUCIÓN Y LEGISLACIÓN,2017-12-21,7006,311.0,6,136900,PASA_COMISION
CSS,Se da cuenta en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 91.  Versión Taquigráfica: 1731,2018-03-06,7007,311.0,6,136900,COMISION_ENTRADA
CSS,Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Dist.1701/0,2018-03-15,7008,311.0,6,136900,
CSS,"Tratamiento en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 106.  Versión Taquigráfica: 1956 Se reciben, especialmente invitados:
- Por el Instituto de Derecho Constitucional de la Udelar: el doctor Ruben Correa Freitas, Director.
- Por la Institución Nacional de Derechos Humanos: la Doctora Mariana Mota, Presidenta.
- Por la Corte Electoral: los doctores José Garchitorena y José Korzeniak y el licenciado Arturo Silvera, Ministros.",2018-07-17,7009,311.0,6,136900,COMISION_TRATAMIENTO
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Dist.1956/0 Versión taquigráfica de la sesión del día 17 de julio de 2018.Concurren: Por el Instituto de Derecho Constitucional: Doctor Ruben Correa freitas ,Director .Por la Institución Nacional de Derechos Humanos y Defensoria del Pueblo :Mariana Mota ,Presidenta. Por la Corte Electoral:Doctores Jose Garchitorena y Josè Korzeniak y licenciado Arturo Silveira,Ministros.-",2018-07-17,7010,311.0,6,136900,
CSS,"Comisión aprueba proyecto. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 107.  Versión Taquigráfica: 1995 Informantes: -Informe en mayoría verbal.. Informante: Moreira, Constanza Artículo 1º.- Se vota: 5 en 8. Afirmativa. 
Artículo 2º.- Se vota: 5 en 8. Afirmativa. 
Artículo 3º.- Se vota: 5 en 8. Afirmativa.
Artículo 4º.- Se vota: 5 en 8. Afirmativa.",2018-07-24,7011,311.0,6,136900,COMISION_APRUEBA
CSS,Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Dist.1995/0 Versión taquigráfica de la sesión del día 24 de julio de 2018.-,2018-07-24,7012,311.0,6,136900,
CSS,Se eleva a Secretaría,2018-07-26,7013,,6,136900,
CSS,Se da cuenta en sala informe de comisión. Tomo:583 Página:0 Diario:23          CONSTITUCIÓN Y LEGISLACIÓN,2018-07-31,7014,311.0,6,136900,COMISION_INFORMA
CSS,Se da cuenta en sala informe de comisión. Tomo:583 Página:193 Diario:23          CONSTITUCIÓN Y LEGISLACIÓN,2018-07-31,7015,311.0,6,136900,COMISION_INFORMA
CSS,"Discusión general. Tomo:583 Página:508 Diario:25          Se resuelve tomar la votación de palabra.
SEÑORA ALONSO.- NEGATIVA
SEÑOR AMORIN.- NEGATIVA
SEÑORA ASIAIN.- NEGATIVA
SEÑORA AYALA.- AFIRMATIVA
SEÑOR BESOZZI.- NEGATIVA
SEÑOR BIANCHI.- NEGATIVA
SEÑOR BORDABERRY.- NEGATIVA
SEÑOR CARRERA.- AFIRMATIVA
SEÑOR CASTILLO.- AFIRMATIVA
SEÑOR COUTINHO.- NEGATIVA
SEÑOR DE LEON.- AFIRMATIVA
SEÑOR DELGADO.- NEGATIVA
SEÑOR GARCIA.- NEGATIVA
SEÑOR GARIN.- AFIRMATIVA
SEÑOR HEBER.- NEGATIVA
SEÑOR LACALLE POU.- NEGATIVA
SEÑORA LAZO.- AFIRMATIVA
SEÑOR MARTÍNEZ HUELMO.- AFIRMATIVA
SEÑOR MICHELINI.- AFIRMATIVA
SEÑOR MIERES.- NEGATIVA
SEÑORA MOREIRA.- AFIRMATIVA
SEÑOR OTHEGUY.- AFIRMATIVA
SEÑOR PARDIÑAS.- AFIRMATIVA
SEÑORA PASSADA.- AFIRMATIVA
SEÑORA PAYSSE.- AFIRMATIVA
SEÑOR PINTADO.- AFIRMATIVA
SEÑORA TOURNE.- AFIRMATIVA
SEÑORA PRESIDENTE.- AFIRMATIVA
Resultado de la votación: 16 votos afirmativos y 12 negativos. En consecuencia el resultado de la votación es AFIRMATIVO.- Intervenciones: Alonso, Verónica  Pag. ini:555 Pag. fin:556
Asiaín, Carmen  Pag. ini:532 Pag. fin:534
Asiaín, Carmen  Pag. ini:535 Pag. fin:535
Asiaín, Carmen  Pag. ini:539 Pag. fin:539
Bordaberry Herrán, Juan Pedro  Pag. ini:517 Pag. fin:518
Bordaberry Herrán, Juan Pedro  Pag. ini:519 Pag. fin:523
Bordaberry Herrán, Juan Pedro  Pag. ini:535 Pag. fin:536
Bordaberry Herrán, Juan Pedro  Pag. ini:538 Pag. fin:539
Bordaberry Herrán, Juan Pedro  Pag. ini:543 Pag. fin:543
Bordaberry Herrán, Juan Pedro  Pag. ini:547 Pag. fin:547
Bordaberry Herrán, Juan Pedro  Pag. ini:551 Pag. fin:551
Bordaberry Herrán, Juan Pedro  Pag. ini:557 Pag. fin:558
Carrera Leal, Charles  Pag. ini:536 Pag. fin:537
Carrera Leal, Charles  Pag. ini:538 Pag. fin:538
Da Silva, Sebastián  Pag. ini:527 Pag. fin:528
García, Javier  Pag. ini:555 Pag. fin:555
Heber, Luis Alberto  Pag. ini:523 Pag. fin:524
Heber, Luis Alberto  Pag. ini:524 Pag. fin:526
Heber, Luis Alberto  Pag. ini:526 Pag. fin:527
Heber, Luis Alberto  Pag. ini:528 Pag. fin:528
Iturralde Viñas, Pablo  Pag. ini:554 Pag. fin:554
Larrañaga, Jorge  Pag. ini:529 Pag. fin:531
Larrañaga, Jorge  Pag. ini:532 Pag. fin:532
Larrañaga, Jorge  Pag. ini:543 Pag. fin:544
Martínez Huelmo, Rubén  Pag. ini:537 Pag. fin:538
Martínez Huelmo, Rubén  Pag. ini:539 Pag. fin:539
Michelini, Rafael  Pag. ini:518 Pag. fin:519
Michelini, Rafael  Pag. ini:534 Pag. fin:535
Michelini, Rafael  Pag. ini:540 Pag. fin:541
Michelini, Rafael  Pag. ini:548 Pag. fin:550
Michelini, Rafael  Pag. ini:550 Pag. fin:552
Mieres, Pablo  Pag. ini:539 Pag. fin:540
Mieres, Pablo  Pag. ini:540 Pag. fin:540
Mieres, Pablo  Pag. ini:541 Pag. fin:542
Mieres, Pablo  Pag. ini:543 Pag. fin:543
Mieres, Pablo  Pag. ini:545 Pag. fin:546
Mieres, Pablo  Pag. ini:550 Pag. fin:550
Moreira, Constanza  Pag. ini:508 Pag. fin:517
Moreira, Constanza  Pag. ini:542 Pag. fin:543
Moreira, Constanza  Pag. ini:556 Pag. fin:557
Otheguy Vega, Marcos Javier  Pag. ini:528 Pag. fin:529
Otheguy Vega, Marcos Javier  Pag. ini:540 Pag. fin:540
Passada, Ivonne  Pag. ini:526 Pag. fin:526
Payssé, Daniela  Pag. ini:520 Pag. fin:520
Payssé, Daniela  Pag. ini:524 Pag. fin:524
Payssé, Daniela  Pag. ini:531 Pag. fin:532
Payssé, Daniela  Pag. ini:552 Pag. fin:554
Xavier, Mónica  Pag. ini:544 Pag. fin:545
Xavier, Mónica  Pag. ini:546 Pag. fin:546
Xavier, Mónica  Pag. ini:547 Pag. fin:547",2018-08-07,7016,9891.0,6,136900,CAMARA_DISCUSION
CSS,C.SS. sanciona. Tomo:583 Página:560 Diario:25,2018-08-07,7017,,6,136900,CAMARA_APRUEBA
CSS,Discusión particular. Tomo:584 Página:559 Diario:26          Artículos 1° a 4°.- Se votan afirmativamente. (16 en 28).-,2018-08-08,7018,,6,136900,CAMARA_DISCUSION
CSS,Poder Ejecutivo promulga.  Ley Nro:  19654,2018-08-17,7019,,6,136900,PROMULGA_PE
CRR,Recepción por parte de Archivo.  Folios: 19,2018-09-10,7020,,6,136900,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2017-10-03,7021,,6,136900,CAMARA_ENTRADA
CSS,(Auto insertado) Entrada a CSS,2017-12-21,7022,,6,136900,CAMARA_ENTRADA
CRR,Se da curso.,2016-06-23,7023,,6,130600,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:8 Diario:4041,2016-07-05,7024,,6,130600,
CRR,Respuesta. Tomo:0 Página:5 Diario:4048          Organismos: SUPREMA CORTE JUSTICIA,2016-08-01,7025,,6,130600,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 4,2016-08-04,7026,,6,130600,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2016-06-23,7027,,6,130600,CAMARA_ENTRADA
CRR,Entrada a Cámara de Representantes.,2015-11-10,7028,,6,127270,CAMARA_ENTRADA
CRR,"Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:7 Diario:3997          CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2015-11-10,7029,75.0,6,127270,PASA_COMISION
CRR,Texto proyecto inicial. Tomo:0 Página:10 Diario:3997,2015-11-10,7030,,6,127270,
CRR,Recepción por parte de Div.Comisiones.,2015-11-10,7031,,6,127270,
CRR,Se distribuye repartido. Rep.334/0      HTML     PDF    DÍA DEL FUTURO. Se declara el último lunes de setiembre de cada año.,2015-11-10,7032,,6,127270,
CRR,"Div.Comisiones envía a la Comisión. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2015-11-10,7033,75.0,6,127270,COMISION_ENTRADA
CRR,"Se da cuenta en comisión. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN Nro. de Acta: 27.  Versión Taquigráfica: 329",2015-11-25,7034,75.0,6,127270,COMISION_ENTRADA
CRR,"Tratamiento en comisión. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN Nro. de Acta: 33.  Versión Taquigráfica: 412 Se encomienda a la Secretaría procurar y repartir los documentos emanados de las actividades oportunamente organizadas por la Presidencia de la C.RR.",2016-03-09,7035,75.0,6,127270,COMISION_TRATAMIENTO
CRR,"En comisión ... CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN Nro. de Acta: 36.  Versión Taquigráfica: 477 A solicitud del señor Representatne Goñi, se acuerda postergar su consideración.",2016-04-13,7036,75.0,6,127270,
CRR,"Comisión aprueba proyecto. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN Nro. de Acta: 46.  Versión Taquigráfica: 663 Informantes: -Informe escrito.. Informante: Goñi Reyes, Rodrigo. Firmante: Bottino, Cecilia; Umpiérrez, Javier; González, Pablo; Gelman, Macarena; Alsina, Herman; Correa, Catalina; Abdala, Pablo; Castaldi Rodríguez, Carlos Jesús Se aprueba proyecto sustitutivo.",2016-08-10,7037,75.0,6,127270,COMISION_APRUEBA
CRR,"Div.Comisiones recibe de la Comisión. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2016-08-15,7038,75.0,6,127270,
CRR,Se distribuye repartido. Rep.334/1   PDF    DÍA DEL FUTURO. Se declara el último lunes de setiembre de cada año.Informe,2016-08-15,7039,,6,127270,
CRR,Div.Comisiones eleva.,2016-08-15,7040,,6,127270,
CRR,"Se da cuenta en sala informe de comisión. Tomo:0 Página:5 Diario:4054          CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2016-08-16,7041,75.0,6,127270,COMISION_INFORMA
CRR,Antecedentes. Tomo:0 Página:87 Diario:4055,2016-08-17,7042,,6,127270,
CRR,"Discusión general. Tomo:0 Página:89 Diario:4055          Intervenciones: Abdala, Pablo  Pag. ini:91 Pag. fin:93
Goñi Reyes, Rodrigo  Pag. ini:89 Pag. fin:91
Goñi Reyes, Rodrigo  Pag. ini:93 Pag. fin:93
Sánchez, Alejandro  Pag. ini:93 Pag. fin:95",2016-08-17,7043,3062.0,6,127270,CAMARA_DISCUSION
CRR,Discusión particular. Tomo:0 Página:95 Diario:4055,2016-08-17,7044,,6,127270,CAMARA_DISCUSION
CRR,C.RR. sanciona. Tomo:0 Página:96 Diario:4055,2016-08-17,7045,,6,127270,CAMARA_APRUEBA
CRR,Texto aprobado. Tomo:0 Página:89 Diario:4055,2016-08-17,7046,,6,127270,
CSS,Entrada a Cámara de Senadores.,2016-08-22,7047,,6,127270,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:555 Página:5 Diario:28          EDUCACIÓN Y CULTURA,2016-08-24,7048,317.0,6,127270,PASA_COMISION
CSS,"Se ordena distribuido. EDUCACIÓN Y CULTURA Dist.939/0 Proyecto de ley aprobado por la Cámara de Representantes. Informe de la Comisión de Constitución, Códigos, Legislación General y Administración de la Cámara de Representantes.",2016-08-24,7049,317.0,6,127270,
CSS,Se da cuenta en comisión. EDUCACIÓN Y CULTURA Nro. de Acta: 28.  Versión Taquigráfica: 973,2016-10-05,7050,317.0,6,127270,COMISION_ENTRADA
CSS,Tratamiento en comisión. EDUCACIÓN Y CULTURA Nro. de Acta: 29.  Versión Taquigráfica: 984,2016-10-12,7051,317.0,6,127270,COMISION_TRATAMIENTO
CSS,Comisión solicita rectificación. EDUCACIÓN Y CULTURA Nro. de Acta: 29.  Versión Taquigráfica: 984 Se solicita al Plenario que el proyecto sea remitido a la Comisión de Constitución y Legislación.,2016-10-12,7052,317.0,6,127270,
CSS,Se ordena distribuido. EDUCACIÓN Y CULTURA Dist.984/0 Versión taquigráfica de la sesión del día 12 de octubre de 2016.-,2016-10-12,7053,317.0,6,127270,
CSS,Dirección General recibe de la Comisión EDUCACIÓN Y CULTURA,2016-10-18,7054,317.0,6,127270,
CSS,Se eleva a Secretaría,2016-10-18,7055,,6,127270,
CSS,"Rectificación del trámite. Tomo:557 Página:452 Diario:37          A LA COMISIÓN DE CONSTITUCIÓN Y LEGISLACIÓN.
Se vota afirmativamente, (27 en 28).-",2016-10-18,7056,,6,127270,
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Dist.1001/0 Proyecto de ley aprobado por la Cámara de Representantes. Informe y proyecto de ley aprobado por la Comisión de Constitución, Códigos, Legislación General y Administración de la Cámara de Representantes. Proyecto de ley con exposición de motivos presentado por varios señores Representantes Nacionales.-",2016-10-20,7057,311.0,6,127270,
CSS,Se da cuenta en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 49.  Versión Taquigráfica: 1018,2016-11-01,7058,311.0,6,127270,COMISION_ENTRADA
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Dist.1001/1 Comparativo entre el proyecto de ley presentado por varios señores Representantes Nacionales y el proyecto aprobado
por la Cámara de Representantes.-",2017-06-26,7059,311.0,6,127270,
CSS,"Comisión aprueba proyecto. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 70.  Versión Taquigráfica: 1340 Informantes: -Informe verbal.. Informante: Martínez Huelmo, Rubén Se votan en bloque sus artículos: 8 en 8. Afirmativa. UNANIMIDAD,",2017-06-27,7060,311.0,6,127270,COMISION_APRUEBA
CSS,Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Dist.1340/0 Versión taquigráfica de la sesión del día 27 de junio de 2017.-,2017-06-27,7061,311.0,6,127270,
CSS,Dirección General recibe de la Comisión EDUCACIÓN Y CULTURA,2017-06-28,7062,317.0,6,127270,
CSS,Se eleva a Secretaría,2017-06-28,7063,,6,127270,
CSS,Se da cuenta en sala informe de comisión. Tomo:565 Página:497 Diario:21          CONSTITUCIÓN Y LEGISLACIÓN,2017-06-29,7064,311.0,6,127270,COMISION_INFORMA
CSS,Antecedentes. Tomo:565 Página:573 Diario:22,2017-07-04,7065,,6,127270,
CSS,"Discusión general. Tomo:565 Página:580 Diario:22          Se vota afirmativamente, (25 en 26).-",2017-07-04,7066,,6,127270,CAMARA_DISCUSION
CSS,"Discusión particular. Tomo:565 Página:582 Diario:22          Artículo 1º.- Se vota afirmativamente, (26 en 26, unanimidad).-
Artículo 2º.- Se vota afirmativamente, (26 en 26, unanimidad).-
Artículo 3º.- Se vota afirmativamente, (25 en 27).-
Artículo 4º.- Se vota afirmativamente, (27 en 27, unanimidad).-",2017-07-04,7067,,6,127270,CAMARA_DISCUSION
CSS,Fundamento de voto de discusión particular. Tomo:565 Página:582 Diario:22,2017-07-04,7068,,6,127270,
CSS,C.SS. sanciona. Tomo:565 Página:583 Diario:22,2017-07-04,7069,,6,127270,CAMARA_APRUEBA
CSS,Texto aprobado. Tomo:565 Página:573 Diario:22,2017-07-04,7070,,6,127270,
CSS,Poder Ejecutivo promulga.  Ley Nro:  19509,2017-07-13,7071,,6,127270,PROMULGA_PE
CRR,Recepción por parte de Archivo.  Folios: 24,2017-09-14,7072,,6,127270,PASE_ARCHIVO
CRR,Recepción por parte de Archivo.  Folios: 24,2017-09-14,7073,,6,127270,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2015-11-10,7074,,6,127270,CAMARA_ENTRADA
CSS,(Auto insertado) Entrada a CSS,2016-08-22,7075,,6,127270,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2018-06-14,7076,,6,140156,CAMARA_ENTRADA
CSS,Se da curso.,2018-06-14,7077,,6,140156,PEDIDO_INFORME_ENVIO
CSS,"Se da cuenta al Cuerpo. Tomo:581 Página:601 Diario:17          Texto del pedido de informes, Pág. 602.",2018-06-21,7078,,6,140156,
CSS,(Auto insertado) Entrada a CSS,2018-06-14,7079,,6,140156,CAMARA_ENTRADA
CSS,(Auto insertado) Entrada a CSS,2018-06-14,7080,,6,140156,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2018-08-02,7081,,6,140681,CAMARA_ENTRADA
CSS,Se da curso.,2018-08-02,7082,,6,140681,PEDIDO_INFORME_ENVIO
CSS,"Se da cuenta al Cuerpo. Tomo:583 Página:444 Diario:25          Texto del pedido de informes, Pág. 445.",2018-08-07,7083,,6,140681,
CSS,Se recibe respuesta.  Organismos: MGAP*,2018-09-24,7084,,6,140681,
CSS,Respuesta. Tomo:586 Página:3 Diario:32          Organismos: MGAP*,2018-09-25,7085,,6,140681,PEDIDO_INFORME_RESPUESTA
CSS,Se archiva.,2018-09-25,7086,,6,140681,
CSS,(Auto insertado) Entrada a CSS,2018-08-02,7087,,6,140681,CAMARA_ENTRADA
CSS,(Auto insertado) Entrada a CSS,2018-08-02,7088,,6,140681,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2018-04-03,7089,,6,139070,CAMARA_ENTRADA
CSS,Se da curso.,2018-04-03,7090,,6,139070,PEDIDO_INFORME_ENVIO
CSS,Se da cuenta al Cuerpo. Tomo:578 Página:357 Diario:5          Texto del pedido de informes página 358.-,2018-04-10,7091,,6,139070,
CSS,(Auto insertado) Entrada a CSS,2018-04-03,7092,,6,139070,CAMARA_ENTRADA
CSS,(Auto insertado) Entrada a CSS,2018-04-03,7093,,6,139070,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2018-02-21,7094,,6,138487,CAMARA_ENTRADA
CSS,Se da curso.,2018-02-21,7095,,6,138487,PEDIDO_INFORME_ENVIO
CSS,"Se da cuenta al Cuerpo. Tomo:577 Página:497 Diario:57          Texto del pedido de informes, pág. 498.-",2018-02-27,7096,,6,138487,
CSS,(Auto insertado) Entrada a CSS,2018-02-21,7097,,6,138487,CAMARA_ENTRADA
CSS,(Auto insertado) Entrada a CSS,2018-02-21,7098,,6,138487,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2016-09-01,7099,,6,131421,CAMARA_ENTRADA
CSS,Se da curso.,2016-09-01,7100,,6,131421,PEDIDO_INFORME_ENVIO
CSS,Se da cuenta al Cuerpo. Tomo:556 Página:11 Diario:30          Texto del pedido de informes página 12.-,2016-09-13,7101,,6,131421,
CSS,(Auto insertado) Entrada a CSS,2016-09-01,7102,,6,131421,CAMARA_ENTRADA
CSS,(Auto insertado) Entrada a CSS,2016-09-01,7103,,6,131421,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2017-12-19,7104,,6,137968,CAMARA_ENTRADA
CSS,Se da curso.,2017-12-19,7105,,6,137968,PEDIDO_INFORME_ENVIO
CSS,"Se da cuenta al Cuerpo. Tomo:577 Página:7 Diario:51          Texto del pedido de informes, pág. 8.-",2017-12-20,7106,,6,137968,
CSS,Ampliación de plazo según Ley 17673. Tomo:577 Página:491 Diario:57          Organismos: MSP*,2018-02-27,7107,,6,137968,PEDIDO_INFORME_AMPLIACION_17673
CSS,Reiteración.  Organismos: MSP*,2018-05-30,7108,,6,137968,
CSS,El Cuerpo lo hace suyo. Tomo:581 Página:32 Diario:14          Se vota afirmativamente. (16 en 18).-,2018-06-05,7109,,6,137968,
CSS,Ampliación de plazo según Ley 17673.,2018-08-09,7110,,6,137968,PEDIDO_INFORME_AMPLIACION_17673
CSS,Se recibe respuesta.  Organismos: MSP*,2018-09-13,7111,,6,137968,
CSS,Respuesta. Tomo:585 Página:7 Diario:31          Organismos: MSP*,2018-09-24,7112,,6,137968,PEDIDO_INFORME_RESPUESTA
CSS,Se archiva.,2018-09-25,7113,,6,137968,
CSS,(Auto insertado) Entrada a CSS,2017-12-19,7114,,6,137968,CAMARA_ENTRADA
CSS,(Auto insertado) Entrada a CSS,2017-12-19,7115,,6,137968,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2015-03-23,7116,,6,123870,CAMARA_ENTRADA
CSS,Se da curso.,2015-03-23,7117,,6,123870,PEDIDO_INFORME_ENVIO
CSS,Se da cuenta al Cuerpo. Tomo:534 Página:0 Diario:7,2015-04-07,7118,,6,123870,
CSS,Se recibe respuesta.  Organismos: ANP*,2015-10-22,7119,,6,123870,
CSS,Respuesta. Tomo:544 Página:206 Diario:45          Organismos: ANP*,2015-11-10,7120,,6,123870,PEDIDO_INFORME_RESPUESTA
CSS,Se archiva.,2015-11-10,7121,,6,123870,
CSS,(Auto insertado) Entrada a CSS,2015-03-23,7122,,6,123870,CAMARA_ENTRADA
CSS,(Auto insertado) Entrada a CSS,2015-03-23,7123,,6,123870,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2018-04-20,7124,,6,139373,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:579 Página:0 Diario:8          ASUNTOS LABORALES Y SEGURIDAD SOCIAL,2018-04-24,7125,314.0,6,139373,PASA_COMISION
CSS,Texto proyecto inicial. Tomo:579 Página:532 Diario:8,2018-04-24,7126,,6,139373,
CSS,Se da cuenta en comisión. ASUNTOS LABORALES Y SEGURIDAD SOCIAL Nro. de Acta: 54.  Versión Taquigráfica: 1855,2018-05-03,7127,314.0,6,139373,COMISION_ENTRADA
CSS,Se ordena distribuido. ASUNTOS LABORALES Y SEGURIDAD SOCIAL Dist.1844/0,2018-05-15,7128,314.0,6,139373,
CSS,(Auto insertado) Entrada a CSS,2018-04-20,7129,,6,139373,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2018-03-21,7130,,6,139042,CAMARA_ENTRADA
CSS,"Se da cuenta al Cuerpo y pasa a comisión. Tomo:578 Página:230 Diario:3          HACIENDA Texto de la minuta de comunicación, página 231.-",2018-04-03,7131,315.0,6,139042,PASA_COMISION
CSS,Se ordena distribuido. HACIENDA Dist.1793/0 Proyecto de minuta de comunicación con exposición de motivos presentado por el señor Senador Luis Alberto Heber. Dispociciones citadas.-,2018-04-03,7132,315.0,6,139042,
CSS,Se da cuenta en comisión. HACIENDA Nro. de Acta: 86.  Versión Taquigráfica: 1798,2018-04-05,7133,315.0,6,139042,COMISION_ENTRADA
CSS,(Auto insertado) Entrada a CSS,2018-03-21,7134,,6,139042,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2017-12-06,7135,,6,137845,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:577 Página:243 Diario:52          CONSTITUCIÓN Y LEGISLACIÓN,2017-12-21,7136,311.0,6,137845,PASA_COMISION
CSS,Se da cuenta en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 91.  Versión Taquigráfica: 1731,2018-03-06,7137,311.0,6,137845,COMISION_ENTRADA
CSS,Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Dist.1700/0,2018-03-15,7138,311.0,6,137845,
CSS,(Auto insertado) Entrada a CSS,2017-12-06,7139,,6,137845,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2017-06-13,7140,,6,135231,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:565 Página:256 Diario:19          HACIENDA,2017-06-14,7141,315.0,6,135231,PASA_COMISION
CSS,Texto proyecto inicial. Tomo:565 Página:257 Diario:19,2017-06-14,7142,,6,135231,
CSS,Se da cuenta en comisión. HACIENDA Nro. de Acta: 66.  Versión Taquigráfica: 1332,2017-06-15,7143,315.0,6,135231,COMISION_ENTRADA
CSS,"Se ordena distribuido. HACIENDA Dist.1315/0 Proyecto de ley con exposición de motivos del señor Senador Luis A. Heber
Disposición citada",2017-07-12,7144,315.0,6,135231,
CSS,(Auto insertado) Entrada a CSS,2017-06-13,7145,,6,135231,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2017-12-21,7146,,6,138027,CAMARA_ENTRADA
